year,areakm,municipality,geocode_ibge,state
2013,0.16121296081895842,SANTANA,1600600,AMAPA
2014,0.4444563421200949,SANTANA,1600600,AMAPA
2016,0.23470863717772217,SANTANA,1600600,AMAPA
2017,0.21978021962226618,SANTANA,1600600,AMAPA
2018,0.4897569528978702,SANTANA,1600600,AMAPA
2019,0.08458033163505735,SANTANA,1600600,AMAPA
2020,0.3476815900054972,SANTANA,1600600,AMAPA
2008,0.31867336045779965,SERRA DO NAVIO,1600055,AMAPA
2009,0.5724705249887999,SERRA DO NAVIO,1600055,AMAPA
2010,0.2127120889626039,SERRA DO NAVIO,1600055,AMAPA
2011,0.0774722363507019,SERRA DO NAVIO,1600055,AMAPA
2013,0.2671691310895131,SERRA DO NAVIO,1600055,AMAPA
2014,0.4933765608786894,SERRA DO NAVIO,1600055,AMAPA
2015,0.08425360726683541,SERRA DO NAVIO,1600055,AMAPA
2016,0.08698515676289262,SERRA DO NAVIO,1600055,AMAPA
2017,0.06873979799046553,SERRA DO NAVIO,1600055,AMAPA
2018,0.17812217892358354,SERRA DO NAVIO,1600055,AMAPA
2019,0.5741547363080074,SERRA DO NAVIO,1600055,AMAPA
2020,0.0798508070977768,SERRA DO NAVIO,1600055,AMAPA
2008,13.30824595508548,TARTARUGALZINHO,1600709,AMAPA
2009,5.737453009688445,TARTARUGALZINHO,1600709,AMAPA
2010,11.385394098237068,TARTARUGALZINHO,1600709,AMAPA
2011,2.116686179475363,TARTARUGALZINHO,1600709,AMAPA
2012,0.6817485860231572,TARTARUGALZINHO,1600709,AMAPA
2013,3.9610364474651925,TARTARUGALZINHO,1600709,AMAPA
2014,2.1044422976465476,TARTARUGALZINHO,1600709,AMAPA
2015,2.7412963100352425,TARTARUGALZINHO,1600709,AMAPA
2016,1.0054303024694595,TARTARUGALZINHO,1600709,AMAPA
2017,2.2991431397181277,TARTARUGALZINHO,1600709,AMAPA
2018,1.6279761617409352,TARTARUGALZINHO,1600709,AMAPA
2019,5.526499789670315,TARTARUGALZINHO,1600709,AMAPA
2020,1.2210260463318414,TARTARUGALZINHO,1600709,AMAPA
2008,1.416169035103399,VITORIA DO JARI,1600808,AMAPA
2009,1.776014292701941,VITORIA DO JARI,1600808,AMAPA
2010,6.505990113275361,VITORIA DO JARI,1600808,AMAPA
2011,1.1644712225538718,VITORIA DO JARI,1600808,AMAPA
2012,0.9667489465944098,VITORIA DO JARI,1600808,AMAPA
2013,0.6884192049562938,VITORIA DO JARI,1600808,AMAPA
2014,0.57082724608604,VITORIA DO JARI,1600808,AMAPA
2015,0.3675536220068805,VITORIA DO JARI,1600808,AMAPA
2016,1.2819217321040508,VITORIA DO JARI,1600808,AMAPA
2017,1.0121333402791026,VITORIA DO JARI,1600808,AMAPA
2018,1.4088026775567306,VITORIA DO JARI,1600808,AMAPA
2019,0.502195547525726,VITORIA DO JARI,1600808,AMAPA
2020,1.1039569268087928,VITORIA DO JARI,1600808,AMAPA
2008,10.441314051955546,ALVARAES,1300029,AMAZONAS
2009,1.974789300332437,ALVARAES,1300029,AMAZONAS
2010,6.561916127065091,ALVARAES,1300029,AMAZONAS
2011,2.344319252055612,ALVARAES,1300029,AMAZONAS
2012,0.7384763633834892,ALVARAES,1300029,AMAZONAS
2013,0.7914254199137961,ALVARAES,1300029,AMAZONAS
2014,6.309799515488425,ALVARAES,1300029,AMAZONAS
2015,0.6139590414411771,ALVARAES,1300029,AMAZONAS
2016,3.9544813238238623,ALVARAES,1300029,AMAZONAS
2017,4.158356857615338,ALVARAES,1300029,AMAZONAS
2018,5.408357592666789,ALVARAES,1300029,AMAZONAS
2019,2.80027987993947,ALVARAES,1300029,AMAZONAS
2020,5.358864359436396,ALVARAES,1300029,AMAZONAS
2008,0.10728183825545012,AMATURA,1300060,AMAZONAS
2009,0.9195923123965167,AMATURA,1300060,AMAZONAS
2010,0.9506614602653795,AMATURA,1300060,AMAZONAS
2011,1.5064149483136497,AMATURA,1300060,AMAZONAS
2012,0.19432071941157691,AMATURA,1300060,AMAZONAS
2015,0.5541751466424871,AMATURA,1300060,AMAZONAS
2016,0.23158092795139545,AMATURA,1300060,AMAZONAS
2017,0.5802155448743057,AMATURA,1300060,AMAZONAS
2018,0.3941923022356658,AMATURA,1300060,AMAZONAS
2020,0.15570340716087444,AMATURA,1300060,AMAZONAS
2008,0.06759379477253917,ANAMA,1300086,AMAZONAS
2009,1.24264795614005,ANAMA,1300086,AMAZONAS
2010,2.529707969152148,ANAMA,1300086,AMAZONAS
2011,0.912045413204158,ANAMA,1300086,AMAZONAS
2012,0.6443643640681903,ANAMA,1300086,AMAZONAS
2013,0.7156070537961554,ANAMA,1300086,AMAZONAS
2014,0.5648582232532057,ANAMA,1300086,AMAZONAS
2015,0.9503853083706775,ANAMA,1300086,AMAZONAS
2017,0.9506213617945872,ANAMA,1300086,AMAZONAS
2018,0.24829405196531978,ANAMA,1300086,AMAZONAS
2019,0.32286475036641954,ANAMA,1300086,AMAZONAS
2020,0.6550667208909347,ANAMA,1300086,AMAZONAS
2008,0.9733016893996806,ANORI,1300102,AMAZONAS
2009,0.5452398152340021,ANORI,1300102,AMAZONAS
2010,0.5475201381368506,ANORI,1300102,AMAZONAS
2011,0.5317628318398591,ANORI,1300102,AMAZONAS
2012,0.6402158070548468,ANORI,1300102,AMAZONAS
2013,0.7589943017592974,ANORI,1300102,AMAZONAS
2014,0.5496995904723233,ANORI,1300102,AMAZONAS
2015,0.5947117405929867,ANORI,1300102,AMAZONAS
2016,0.34549977313252017,ANORI,1300102,AMAZONAS
2017,0.2523316764965365,ANORI,1300102,AMAZONAS
2018,0.09955365165706165,ANORI,1300102,AMAZONAS
2020,0.31872796440853834,ANORI,1300102,AMAZONAS
2008,70.14956580442959,APUI,1300144,AMAZONAS
2009,64.02911563544143,APUI,1300144,AMAZONAS
2010,46.264147365574594,APUI,1300144,AMAZONAS
2011,48.51697438202667,APUI,1300144,AMAZONAS
2012,73.89636527072739,APUI,1300144,AMAZONAS
2013,85.99981510544482,APUI,1300144,AMAZONAS
2014,80.00000127766712,APUI,1300144,AMAZONAS
2015,106.97884987106679,APUI,1300144,AMAZONAS
2016,161.25626182706606,APUI,1300144,AMAZONAS
2017,169.53385057596975,APUI,1300144,AMAZONAS
2018,159.53597125356245,APUI,1300144,AMAZONAS
2019,287.706326581692,APUI,1300144,AMAZONAS
2020,259.6175340903767,APUI,1300144,AMAZONAS
2008,1.1529660293757045,ATALAIA DO NORTE,1300201,AMAZONAS
2009,1.422183228924439,ATALAIA DO NORTE,1300201,AMAZONAS
2010,2.387376555710911,ATALAIA DO NORTE,1300201,AMAZONAS
2011,1.5733658323637605,ATALAIA DO NORTE,1300201,AMAZONAS
2012,1.537404717814828,ATALAIA DO NORTE,1300201,AMAZONAS
2013,0.8589644279543923,ATALAIA DO NORTE,1300201,AMAZONAS
2014,0.3856416162541487,ATALAIA DO NORTE,1300201,AMAZONAS
2015,0.08706428525402599,ATALAIA DO NORTE,1300201,AMAZONAS
2016,1.0274241563436677,ATALAIA DO NORTE,1300201,AMAZONAS
2017,1.2096058901605067,ATALAIA DO NORTE,1300201,AMAZONAS
2018,0.7045103779273576,ATALAIA DO NORTE,1300201,AMAZONAS
2019,2.466628234117926,ATALAIA DO NORTE,1300201,AMAZONAS
2020,0.996121028210038,ATALAIA DO NORTE,1300201,AMAZONAS
2008,40.57692745437221,AUTAZES,1300300,AMAZONAS
2009,9.973755265783417,AUTAZES,1300300,AMAZONAS
2010,5.7431486952715405,AUTAZES,1300300,AMAZONAS
2011,23.864063595839884,AUTAZES,1300300,AMAZONAS
2012,14.398833473333216,AUTAZES,1300300,AMAZONAS
2013,9.265450813959497,AUTAZES,1300300,AMAZONAS
2014,14.751193793097173,AUTAZES,1300300,AMAZONAS
2015,22.838183322377166,AUTAZES,1300300,AMAZONAS
2016,6.268276251369111,AUTAZES,1300300,AMAZONAS
2017,18.84024068378874,AUTAZES,1300300,AMAZONAS
2018,13.738976340309147,AUTAZES,1300300,AMAZONAS
2019,34.78115954544061,AUTAZES,1300300,AMAZONAS
2020,22.778678047593914,AUTAZES,1300300,AMAZONAS
2008,1.4815461445373708,BARCELOS,1300409,AMAZONAS
2009,0.539515710986638,BARCELOS,1300409,AMAZONAS
2010,3.391432236263033,BARCELOS,1300409,AMAZONAS
2011,1.5323721197249367,BARCELOS,1300409,AMAZONAS
2012,1.265765121730458,BARCELOS,1300409,AMAZONAS
2013,0.9919028349345557,BARCELOS,1300409,AMAZONAS
2014,1.8308628744778248,BARCELOS,1300409,AMAZONAS
2015,0.25169854571204076,BARCELOS,1300409,AMAZONAS
2016,0.9831766739933165,BARCELOS,1300409,AMAZONAS
2017,1.1065373553013833,BARCELOS,1300409,AMAZONAS
2018,1.1653290277005475,BARCELOS,1300409,AMAZONAS
2019,11.011718282998721,BARCELOS,1300409,AMAZONAS
2020,1.2609654565992785,BARCELOS,1300409,AMAZONAS
2008,7.884763615078293,BARREIRINHA,1300508,AMAZONAS
2009,2.6742656545376864,BARREIRINHA,1300508,AMAZONAS
2010,13.587443248452143,BARREIRINHA,1300508,AMAZONAS
2011,4.949134030369667,BARREIRINHA,1300508,AMAZONAS
2012,2.7670578177105276,BARREIRINHA,1300508,AMAZONAS
2013,3.090889847105944,BARREIRINHA,1300508,AMAZONAS
2014,6.359680850573755,BARREIRINHA,1300508,AMAZONAS
2015,5.57010313622773,BARREIRINHA,1300508,AMAZONAS
2016,1.7296054524407019,BARREIRINHA,1300508,AMAZONAS
2017,3.310986182267534,BARREIRINHA,1300508,AMAZONAS
2018,1.624323312990318,BARREIRINHA,1300508,AMAZONAS
2019,3.7689022314815,BARREIRINHA,1300508,AMAZONAS
2020,1.4565155700831842,BARREIRINHA,1300508,AMAZONAS
2008,0.5630982210282828,BENJAMIN CONSTANT,1300607,AMAZONAS
2009,0.6404909727065098,BENJAMIN CONSTANT,1300607,AMAZONAS
2010,0.4640098377035795,BENJAMIN CONSTANT,1300607,AMAZONAS
2011,1.0418791914641619,BENJAMIN CONSTANT,1300607,AMAZONAS
2012,0.24766167019259108,BENJAMIN CONSTANT,1300607,AMAZONAS
2013,1.4355100752775207,BENJAMIN CONSTANT,1300607,AMAZONAS
2014,0.48584355785864064,BENJAMIN CONSTANT,1300607,AMAZONAS
2015,0.9617396440440177,BENJAMIN CONSTANT,1300607,AMAZONAS
2016,0.36939804826389455,BENJAMIN CONSTANT,1300607,AMAZONAS
2017,0.43109367617723393,BENJAMIN CONSTANT,1300607,AMAZONAS
2018,0.1331077120661841,BENJAMIN CONSTANT,1300607,AMAZONAS
2019,0.4239389064790897,BENJAMIN CONSTANT,1300607,AMAZONAS
2020,0.09867974611532501,BENJAMIN CONSTANT,1300607,AMAZONAS
2008,2.409839753039923,BERURI,1300631,AMAZONAS
2009,1.9912907148062151,BERURI,1300631,AMAZONAS
2010,4.2775087364461495,BERURI,1300631,AMAZONAS
2011,2.0870550060304645,BERURI,1300631,AMAZONAS
2012,0.921917672787799,BERURI,1300631,AMAZONAS
2013,2.3821912294876917,BERURI,1300631,AMAZONAS
2014,2.4906062272101464,BERURI,1300631,AMAZONAS
2015,2.4333431883139225,BERURI,1300631,AMAZONAS
2016,2.138747644982494,BERURI,1300631,AMAZONAS
2017,1.577299695665406,BERURI,1300631,AMAZONAS
2018,1.9619434225540664,BERURI,1300631,AMAZONAS
2019,2.3657016365426884,BERURI,1300631,AMAZONAS
2020,3.304200742764319,BERURI,1300631,AMAZONAS
2008,0.3471832009945867,BOA VISTA DO RAMOS,1300680,AMAZONAS
2009,0.14031391680556182,BOA VISTA DO RAMOS,1300680,AMAZONAS
2010,2.7197586819305775,BOA VISTA DO RAMOS,1300680,AMAZONAS
2011,1.3944456431698817,BOA VISTA DO RAMOS,1300680,AMAZONAS
2012,0.29619930106263026,BOA VISTA DO RAMOS,1300680,AMAZONAS
2013,0.6910167997162483,BOA VISTA DO RAMOS,1300680,AMAZONAS
2014,1.7752209297056947,BOA VISTA DO RAMOS,1300680,AMAZONAS
2015,0.5311758457253406,BOA VISTA DO RAMOS,1300680,AMAZONAS
2016,0.45184636034635695,BOA VISTA DO RAMOS,1300680,AMAZONAS
2017,0.9040948485735489,BOA VISTA DO RAMOS,1300680,AMAZONAS
2018,0.4791097142979795,BOA VISTA DO RAMOS,1300680,AMAZONAS
2019,1.1308425952559056,BOA VISTA DO RAMOS,1300680,AMAZONAS
2020,0.6040248475308057,BOA VISTA DO RAMOS,1300680,AMAZONAS
2008,38.23037804809229,BOCA DO ACRE,1300706,AMAZONAS
2009,24.16312247238597,BOCA DO ACRE,1300706,AMAZONAS
2010,51.41244732719792,BOCA DO ACRE,1300706,AMAZONAS
2011,58.57564625534375,BOCA DO ACRE,1300706,AMAZONAS
2012,53.4982945916263,BOCA DO ACRE,1300706,AMAZONAS
2013,33.554413553907885,BOCA DO ACRE,1300706,AMAZONAS
2014,72.40366668692049,BOCA DO ACRE,1300706,AMAZONAS
2015,46.104056024429624,BOCA DO ACRE,1300706,AMAZONAS
2016,88.05681993422735,BOCA DO ACRE,1300706,AMAZONAS
2017,94.16450213956807,BOCA DO ACRE,1300706,AMAZONAS
2018,110.22399436305692,BOCA DO ACRE,1300706,AMAZONAS
2019,144.04816125487437,BOCA DO ACRE,1300706,AMAZONAS
2020,141.356303942671,BOCA DO ACRE,1300706,AMAZONAS
2008,8.523483303488606,BORBA,1300805,AMAZONAS
2009,2.558094809492813,BORBA,1300805,AMAZONAS
2010,9.119702268966424,BORBA,1300805,AMAZONAS
2011,11.69163988715606,BORBA,1300805,AMAZONAS
2012,1.9673430966053598,BORBA,1300805,AMAZONAS
2013,2.4181526269275535,BORBA,1300805,AMAZONAS
2014,2.408011934019084,BORBA,1300805,AMAZONAS
2015,3.947758647563139,BORBA,1300805,AMAZONAS
2016,1.5668767598337205,BORBA,1300805,AMAZONAS
2017,3.3690978217373404,BORBA,1300805,AMAZONAS
2018,4.080286195160876,BORBA,1300805,AMAZONAS
2019,10.674897443515345,BORBA,1300805,AMAZONAS
2020,12.24928843958953,BORBA,1300805,AMAZONAS
2008,0.16184930509240325,CAAPIRANGA,1300839,AMAZONAS
2009,2.1594469815259827,CAAPIRANGA,1300839,AMAZONAS
2010,5.577329534679203,CAAPIRANGA,1300839,AMAZONAS
2011,0.9272118020343852,CAAPIRANGA,1300839,AMAZONAS
2012,0.44655280439336825,CAAPIRANGA,1300839,AMAZONAS
2013,0.44200118166542307,CAAPIRANGA,1300839,AMAZONAS
2014,1.2611045597499608,CAAPIRANGA,1300839,AMAZONAS
2015,3.6360964928913635,CAAPIRANGA,1300839,AMAZONAS
2016,0.7008754238114564,CAAPIRANGA,1300839,AMAZONAS
2017,1.147400806335826,CAAPIRANGA,1300839,AMAZONAS
2018,0.9396937640332633,CAAPIRANGA,1300839,AMAZONAS
2019,0.9572137116888607,CAAPIRANGA,1300839,AMAZONAS
2020,2.50814466283162,CAAPIRANGA,1300839,AMAZONAS
2008,0,CANUTAMA,1300904,AMAZONAS
2008,37.93988258898335,CANUTAMA,1300904,AMAZONAS
2009,14.011986246435214,CANUTAMA,1300904,AMAZONAS
2010,12.003561971417017,CANUTAMA,1300904,AMAZONAS
2011,25.584869153891667,CANUTAMA,1300904,AMAZONAS
2012,52.638169478799,CANUTAMA,1300904,AMAZONAS
2013,29.40326990043307,CANUTAMA,1300904,AMAZONAS
2014,16.23421064643761,CANUTAMA,1300904,AMAZONAS
2015,14.181681352829878,CANUTAMA,1300904,AMAZONAS
2016,26.289058408084113,CANUTAMA,1300904,AMAZONAS
2017,28.111002520819262,CANUTAMA,1300904,AMAZONAS
2018,0,CANUTAMA,1300904,AMAZONAS
2018,44.301210176596065,CANUTAMA,1300904,AMAZONAS
2019,59.83941306193098,CANUTAMA,1300904,AMAZONAS
2020,62.36620318808077,CANUTAMA,1300904,AMAZONAS
2008,2.2826468336859396,CARAUARI,1301001,AMAZONAS
2009,0.6280359140779008,CARAUARI,1301001,AMAZONAS
2010,1.3899241271458194,CARAUARI,1301001,AMAZONAS
2011,0.4574617102682532,CARAUARI,1301001,AMAZONAS
2012,0.5317535498226477,CARAUARI,1301001,AMAZONAS
2013,0.9218796309811061,CARAUARI,1301001,AMAZONAS
2014,1.101016856465908,CARAUARI,1301001,AMAZONAS
2015,0.35058221312276255,CARAUARI,1301001,AMAZONAS
2016,1.1564210486986017,CARAUARI,1301001,AMAZONAS
2017,0.4488700093083144,CARAUARI,1301001,AMAZONAS
2018,1.496351242022233,CARAUARI,1301001,AMAZONAS
2019,0.5744091380791774,CARAUARI,1301001,AMAZONAS
2020,1.444022316852548,CARAUARI,1301001,AMAZONAS
2008,6.214646936422413,CAREIRO,1301100,AMAZONAS
2009,5.496850942280991,CAREIRO,1301100,AMAZONAS
2010,10.360290449833526,CAREIRO,1301100,AMAZONAS
2011,4.766375865840293,CAREIRO,1301100,AMAZONAS
2012,1.2868396612357065,CAREIRO,1301100,AMAZONAS
2013,3.9463584092848416,CAREIRO,1301100,AMAZONAS
2014,0.5217877398760633,CAREIRO,1301100,AMAZONAS
2015,4.964600729472979,CAREIRO,1301100,AMAZONAS
2016,1.4665959401573376,CAREIRO,1301100,AMAZONAS
2017,1.5746739757258346,CAREIRO,1301100,AMAZONAS
2018,0.9268054826005603,CAREIRO,1301100,AMAZONAS
2019,2.457516025324553,CAREIRO,1301100,AMAZONAS
2020,4.406813539452683,CAREIRO,1301100,AMAZONAS
2008,13.754295582917438,CAREIRO DA VARZEA,1301159,AMAZONAS
2009,5.6436724938567755,CAREIRO DA VARZEA,1301159,AMAZONAS
2010,19.34989356373279,CAREIRO DA VARZEA,1301159,AMAZONAS
2011,12.185179796304741,CAREIRO DA VARZEA,1301159,AMAZONAS
2012,4.799276723239157,CAREIRO DA VARZEA,1301159,AMAZONAS
2013,2.80609649683082,CAREIRO DA VARZEA,1301159,AMAZONAS
2014,3.781621407210258,CAREIRO DA VARZEA,1301159,AMAZONAS
2015,9.511998307843777,CAREIRO DA VARZEA,1301159,AMAZONAS
2016,8.197974097739342,CAREIRO DA VARZEA,1301159,AMAZONAS
2017,5.472674977528391,CAREIRO DA VARZEA,1301159,AMAZONAS
2018,4.134569640173916,CAREIRO DA VARZEA,1301159,AMAZONAS
2019,11.784287056640343,CAREIRO DA VARZEA,1301159,AMAZONAS
2020,7.089846830218969,CAREIRO DA VARZEA,1301159,AMAZONAS
2008,3.177080826565156,COARI,1301209,AMAZONAS
2009,0.6203337762604649,COARI,1301209,AMAZONAS
2010,7.034881551560348,COARI,1301209,AMAZONAS
2011,3.805251155396366,COARI,1301209,AMAZONAS
2012,0.9592843581769541,COARI,1301209,AMAZONAS
2013,4.0364113238918815,COARI,1301209,AMAZONAS
2014,3.3758128272291787,COARI,1301209,AMAZONAS
2015,0.7077506026659764,COARI,1301209,AMAZONAS
2016,3.2801029015081573,COARI,1301209,AMAZONAS
2017,2.049462339379954,COARI,1301209,AMAZONAS
2018,2.0422372402144497,COARI,1301209,AMAZONAS
2019,3.4577061483878677,COARI,1301209,AMAZONAS
2020,3.911214056340986,COARI,1301209,AMAZONAS
2008,1.3698289195585749,CODAJAS,1301308,AMAZONAS
2009,1.2555012078338241,CODAJAS,1301308,AMAZONAS
2010,1.110508051669462,CODAJAS,1301308,AMAZONAS
2011,0.8062229773581123,CODAJAS,1301308,AMAZONAS
2012,0.5520241271883871,CODAJAS,1301308,AMAZONAS
2013,1.0676931767506104,CODAJAS,1301308,AMAZONAS
2014,3.0772045400491335,CODAJAS,1301308,AMAZONAS
2015,0.9578317651660649,CODAJAS,1301308,AMAZONAS
2016,1.0666637445726597,CODAJAS,1301308,AMAZONAS
2017,1.3990383558739943,CODAJAS,1301308,AMAZONAS
2018,1.913405926623673,CODAJAS,1301308,AMAZONAS
2019,2.459311447194286,CODAJAS,1301308,AMAZONAS
2020,1.262619719200945,CODAJAS,1301308,AMAZONAS
2008,3.1037601574031126,EIRUNEPE,1301407,AMAZONAS
2009,1.6643249875561472,EIRUNEPE,1301407,AMAZONAS
2010,5.363978065699437,EIRUNEPE,1301407,AMAZONAS
2011,3.309527105204528,EIRUNEPE,1301407,AMAZONAS
2012,0.8906245733647286,EIRUNEPE,1301407,AMAZONAS
2013,1.4215638579436523,EIRUNEPE,1301407,AMAZONAS
2014,3.048400747790268,EIRUNEPE,1301407,AMAZONAS
2015,0.14801693036869587,EIRUNEPE,1301407,AMAZONAS
2016,1.7248681719096937,EIRUNEPE,1301407,AMAZONAS
2017,2.829189213760771,EIRUNEPE,1301407,AMAZONAS
2018,3.903252847967194,EIRUNEPE,1301407,AMAZONAS
2019,3.364096282857171,EIRUNEPE,1301407,AMAZONAS
2020,2.891937130201555,EIRUNEPE,1301407,AMAZONAS
2008,6.839986517090323,ENVIRA,1301506,AMAZONAS
2009,5.794630954919456,ENVIRA,1301506,AMAZONAS
2010,10.084144902336062,ENVIRA,1301506,AMAZONAS
2011,7.06031917678046,ENVIRA,1301506,AMAZONAS
2012,6.683465407010361,ENVIRA,1301506,AMAZONAS
2013,5.374697399375562,ENVIRA,1301506,AMAZONAS
2014,8.808137934421953,ENVIRA,1301506,AMAZONAS
2015,5.083452739103051,ENVIRA,1301506,AMAZONAS
2016,4.3734784213784375,ENVIRA,1301506,AMAZONAS
2017,4.626324815377599,ENVIRA,1301506,AMAZONAS
2018,11.607689711868282,ENVIRA,1301506,AMAZONAS
2019,13.058732735700284,ENVIRA,1301506,AMAZONAS
2020,9.772716704595986,ENVIRA,1301506,AMAZONAS
2008,1.9194079098198924,FONTE BOA,1301605,AMAZONAS
2009,0.7028578121367436,FONTE BOA,1301605,AMAZONAS
2010,2.18968379956808,FONTE BOA,1301605,AMAZONAS
2011,0.9541180807753801,FONTE BOA,1301605,AMAZONAS
2012,0.12747636733816356,FONTE BOA,1301605,AMAZONAS
2013,0.18241222460190987,FONTE BOA,1301605,AMAZONAS
2014,1.6266370935730534,FONTE BOA,1301605,AMAZONAS
2015,0.7100408463356421,FONTE BOA,1301605,AMAZONAS
2016,1.436326019684997,FONTE BOA,1301605,AMAZONAS
2017,0.43279861773469447,FONTE BOA,1301605,AMAZONAS
2018,0.14510438243061302,FONTE BOA,1301605,AMAZONAS
2019,0.6450197656041373,FONTE BOA,1301605,AMAZONAS
2008,3.4637890934578657,GUAJARA,1301654,AMAZONAS
2009,1.9970551465272763,GUAJARA,1301654,AMAZONAS
2010,7.893492609159627,GUAJARA,1301654,AMAZONAS
2011,6.526606236231245,GUAJARA,1301654,AMAZONAS
2012,4.939996314575198,GUAJARA,1301654,AMAZONAS
2013,3.052073470314533,GUAJARA,1301654,AMAZONAS
2014,1.191158364244831,GUAJARA,1301654,AMAZONAS
2015,4.457747734370256,GUAJARA,1301654,AMAZONAS
2016,5.763186389129325,GUAJARA,1301654,AMAZONAS
2017,4.834916683788333,GUAJARA,1301654,AMAZONAS
2018,11.7879112952861,GUAJARA,1301654,AMAZONAS
2019,18.928761436699418,GUAJARA,1301654,AMAZONAS
2020,20.64449951536728,GUAJARA,1301654,AMAZONAS
2008,20.561564984713975,HUMAITA,1301704,AMAZONAS
2009,5.112614495999259,HUMAITA,1301704,AMAZONAS
2010,7.865576608224008,HUMAITA,1301704,AMAZONAS
2011,11.165770758323067,HUMAITA,1301704,AMAZONAS
2012,8.70758690740667,HUMAITA,1301704,AMAZONAS
2013,10.703962532482786,HUMAITA,1301704,AMAZONAS
2014,13.640126830775618,HUMAITA,1301704,AMAZONAS
2015,9.098561916038243,HUMAITA,1301704,AMAZONAS
2016,17.522354892071075,HUMAITA,1301704,AMAZONAS
2017,34.63656544229897,HUMAITA,1301704,AMAZONAS
2018,48.399914688953714,HUMAITA,1301704,AMAZONAS
2019,89.31072955931701,HUMAITA,1301704,AMAZONAS
2020,108.75631215947196,HUMAITA,1301704,AMAZONAS
2008,5.275540626379083,IPIXUNA,1301803,AMAZONAS
2009,0.7537378648558096,IPIXUNA,1301803,AMAZONAS
2010,4.5179704940392185,IPIXUNA,1301803,AMAZONAS
2011,2.323643038031529,IPIXUNA,1301803,AMAZONAS
2012,6.344524375261135,IPIXUNA,1301803,AMAZONAS
2013,6.411184367184168,IPIXUNA,1301803,AMAZONAS
2014,1.1599724398386289,IPIXUNA,1301803,AMAZONAS
2015,4.264282991199182,IPIXUNA,1301803,AMAZONAS
2016,4.762960676032741,IPIXUNA,1301803,AMAZONAS
2017,2.2536566404706817,IPIXUNA,1301803,AMAZONAS
2018,7.294652743457381,IPIXUNA,1301803,AMAZONAS
2019,7.767871031064669,IPIXUNA,1301803,AMAZONAS
2020,8.117853511699552,IPIXUNA,1301803,AMAZONAS
2008,1.9087282584538274,IRANDUBA,1301852,AMAZONAS
2009,7.42483598081807,IRANDUBA,1301852,AMAZONAS
2010,5.970054752928742,IRANDUBA,1301852,AMAZONAS
2011,2.848532017779253,IRANDUBA,1301852,AMAZONAS
2012,1.0158182162549414,IRANDUBA,1301852,AMAZONAS
2013,2.2296482973760376,IRANDUBA,1301852,AMAZONAS
2014,2.8140608334291297,IRANDUBA,1301852,AMAZONAS
2015,3.671457653863511,IRANDUBA,1301852,AMAZONAS
2016,1.6517403759763392,IRANDUBA,1301852,AMAZONAS
2017,2.022485414296333,IRANDUBA,1301852,AMAZONAS
2018,1.2032423951953075,IRANDUBA,1301852,AMAZONAS
2019,0.7906675607345384,IRANDUBA,1301852,AMAZONAS
2020,2.1952179387924287,IRANDUBA,1301852,AMAZONAS
2008,26.839272079796416,ITACOATIARA,1301902,AMAZONAS
2009,5.513594890295923,ITACOATIARA,1301902,AMAZONAS
2010,19.082126836368207,ITACOATIARA,1301902,AMAZONAS
2011,17.554860225147547,ITACOATIARA,1301902,AMAZONAS
2012,6.073201952299383,ITACOATIARA,1301902,AMAZONAS
2013,4.085916762726034,ITACOATIARA,1301902,AMAZONAS
2014,7.831219744394015,ITACOATIARA,1301902,AMAZONAS
2015,5.891010710773891,ITACOATIARA,1301902,AMAZONAS
2016,7.893004931796973,ITACOATIARA,1301902,AMAZONAS
2017,11.045712732678574,ITACOATIARA,1301902,AMAZONAS
2018,4.980192823759495,ITACOATIARA,1301902,AMAZONAS
2019,14.064011416043337,ITACOATIARA,1301902,AMAZONAS
2020,10.250067837521947,ITACOATIARA,1301902,AMAZONAS
2008,1.4736783105896352,ITAMARATI,1301951,AMAZONAS
2009,1.031716036570352,ITAMARATI,1301951,AMAZONAS
2010,3.2888666305298573,ITAMARATI,1301951,AMAZONAS
2011,1.471151669263689,ITAMARATI,1301951,AMAZONAS
2012,1.452629080977092,ITAMARATI,1301951,AMAZONAS
2013,1.5377797197946683,ITAMARATI,1301951,AMAZONAS
2014,3.190564335385072,ITAMARATI,1301951,AMAZONAS
2015,1.028693495338225,ITAMARATI,1301951,AMAZONAS
2016,0.5769864954342346,ITAMARATI,1301951,AMAZONAS
2017,0.8305756093718376,ITAMARATI,1301951,AMAZONAS
2018,0.7834621421399248,ITAMARATI,1301951,AMAZONAS
2019,0.9857101700480132,ITAMARATI,1301951,AMAZONAS
2020,1.2706631062527047,ITAMARATI,1301951,AMAZONAS
2008,1.1676435009824826,ITAPIRANGA,1302009,AMAZONAS
2009,0.29890829248570516,ITAPIRANGA,1302009,AMAZONAS
2010,1.1867724272701254,ITAPIRANGA,1302009,AMAZONAS
2011,1.1108601456627167,ITAPIRANGA,1302009,AMAZONAS
2012,0.3938419908663127,ITAPIRANGA,1302009,AMAZONAS
2013,1.2992726541878452,ITAPIRANGA,1302009,AMAZONAS
2014,0.8052028928421996,ITAPIRANGA,1302009,AMAZONAS
2015,0.8080847771173508,ITAPIRANGA,1302009,AMAZONAS
2017,1.1282592492046326,ITAPIRANGA,1302009,AMAZONAS
2018,0.2495348225807664,ITAPIRANGA,1302009,AMAZONAS
